kills,assists,deaths,total_gold,gold_per_min,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,xp_per_min,rank_tier
5.0,21.0,1.0,9484.0,328.0,0.01,12035.0,0.0,1723.0,467.0,4.0
3.0,2.0,5.0,9166.0,317.0,0.07,6207.0,0.0,0.0,423.0,6.0
2.0,3.0,7.0,9166.0,317.0,0.06,12713.0,0.0,383.0,449.0,4.0
4.0,5.0,6.0,7985.0,300.0,0.05,10834.0,0.0,218.0,387.0,4.0
13.0,12.0,6.0,12935.0,486.0,0.03,20203.0,0.0,494.0,678.0,4.0
5.0,10.0,10.0,7765.0,300.0,0.05,12035.0,0.0,0.0,342.0,4.0
4.0,10.0,12.0,7324.0,283.0,0.01,14566.0,0.0,15.0,284.0,4.0
5.0,9.0,0.0,14468.0,559.0,0.09,14050.0,0.0,4957.0,639.0,4.0
5.0,13.0,2.0,15297.0,591.0,0.12,9801.0,0.0,7071.0,644.0,4.0
4.0,5.0,11.0,9189.0,320.0,0.04,17557.0,0.0,0.0,427.0,4.0
4.0,4.0,6.0,9332.0,325.0,0.06,5287.0,0.0,64.0,432.0,4.0
9.0,21.0,6.0,10711.0,373.0,0.02,22183.0,0.0,661.0,407.0,4.0
12.0,15.0,2.0,19865.0,610.0,0.1,24805.0,0.0,2839.0,860.0,3.0
10.0,12.0,3.0,13775.0,423.0,0.02,17435.0,5.0,762.0,539.0,3.0
2.0,16.0,8.0,12017.0,369.0,0.03,11247.0,16.0,757.0,441.0,3.0
3.0,4.0,8.0,13710.0,421.0,0.09,5992.0,1.0,280.0,637.0,3.0
1.0,6.0,10.0,6708.0,206.0,0.02,5781.0,17.0,0.0,353.0,3.0
4.0,3.0,10.0,18204.0,559.0,0.1,11061.0,0.0,0.0,400.0,3.0
13.0,5.0,5.0,12896.0,396.0,0.05,14928.0,0.0,77.0,506.0,3.0
1.0,11.0,11.0,6902.0,210.0,0.01,18269.0,0.0,30.0,411.0,4.0
2.0,2.0,10.0,8315.0,253.0,0.04,9698.0,0.0,135.0,428.0,3.0
23.0,22.0,6.0,20870.0,635.0,0.08,39532.0,0.0,2786.0,693.0,3.0
21.0,23.0,2.0,21100.0,642.0,0.07,30757.0,0.0,7300.0,952.0,3.0
8.0,15.0,4.0,15776.0,480.0,0.07,14516.0,0.0,3392.0,619.0,3.0
2.0,21.0,6.0,9122.0,277.0,0.01,10584.0,0.0,124.0,379.0,4.0
1.0,5.0,3.0,9155.0,278.0,0.01,5727.0,0.0,432.0,310.0,4.0
12.0,5.0,2.0,22888.0,695.0,0.14,16760.0,0.0,5865.0,766.0,4.0
2.0,6.0,1.0,7772.0,236.0,0.01,7756.0,0.0,0.0,319.0,4.0
0.0,10.0,7.0,7410.0,225.0,0.02,7725.0,0.0,67.0,275.0,4.0
5.0,5.0,7.0,12382.0,376.0,0.08,13116.0,0.0,679.0,443.0,5.0
4.0,2.0,7.0,13403.0,407.0,0.1,7763.0,0.0,97.0,462.0,5.0
3.0,3.0,10.0,6026.0,183.0,0.01,4146.0,0.0,0.0,257.0,4.0
0.0,5.0,11.0,4373.0,184.0,0.02,6368.0,0.0,311.0,227.0,4.0
3.0,1.0,4.0,4872.0,205.0,0.01,9004.0,0.0,273.0,231.0,4.0
1.0,3.0,6.0,5395.0,227.0,0.03,8094.0,0.0,305.0,276.0,4.0
4.0,4.0,4.0,10386.0,437.0,0.07,5009.0,0.0,667.0,346.0,4.0
1.0,9.0,2.0,8151.0,343.0,0.03,7794.0,0.0,315.0,357.0,6.0
8.0,15.0,4.0,12464.0,567.0,0.08,12139.0,0.0,13401.0,475.0,5.0
1.0,6.0,8.0,5166.0,235.0,0.0,2711.0,0.0,0.0,239.0,3.0
8.0,5.0,6.0,11783.0,536.0,0.09,14850.0,0.0,375.0,611.0,5.0
2.0,4.0,8.0,7584.0,345.0,0.05,4461.0,0.0,0.0,408.0,2.0
17.0,12.0,2.0,18727.0,626.0,0.09,24508.0,0.0,861.0,703.0,2.0
5.0,20.0,2.0,12265.0,410.0,0.08,10204.0,0.0,1286.0,374.0,2.0
33.0,10.0,4.0,20762.0,626.0,0.04,42266.0,0.0,3936.0,859.0,2.0
4.0,10.0,17.0,7694.0,232.0,0.03,8900.0,0.0,30.0,331.0,2.0
8.0,5.0,2.0,11506.0,469.0,0.07,14587.0,0.0,6555.0,480.0,5.0
8.0,6.0,1.0,12781.0,521.0,0.09,16355.0,0.0,5107.0,515.0,6.0
2.0,1.0,6.0,8341.0,340.0,0.06,10068.0,0.0,0.0,461.0,5.0
0.0,4.0,11.0,5176.0,211.0,0.02,7913.0,0.0,428.0,259.0,5.0
6.0,15.0,5.0,14022.0,474.0,0.09,19316.0,0.0,1415.0,531.0,6.0
10.0,16.0,10.0,12129.0,410.0,0.02,8403.0,0.0,10237.0,369.0,6.0
13.0,20.0,7.0,12839.0,434.0,0.02,16465.0,0.0,511.0,641.0,6.0
5.0,23.0,5.0,14998.0,507.0,0.08,16759.0,0.0,3192.0,600.0,6.0
1.0,14.0,9.0,9525.0,322.0,0.05,12507.0,0.0,0.0,514.0,5.0
10.0,11.0,5.0,13695.0,435.0,0.06,23186.0,0.0,1241.0,503.0,5.0
7.0,15.0,7.0,12782.0,406.0,0.05,13274.0,0.0,604.0,402.0,5.0
6.0,16.0,7.0,13411.0,426.0,0.06,12920.0,0.0,1400.0,450.0,3.0
17.0,8.0,2.0,19960.0,634.0,0.08,25302.0,0.0,4111.0,729.0,7.0
5.0,8.0,8.0,11208.0,356.0,0.05,9416.0,0.0,0.0,475.0,4.0
1.0,5.0,7.0,8972.0,285.0,0.04,4251.0,0.0,0.0,178.0,5.0
9.0,17.0,9.0,12230.0,435.0,0.02,16478.0,0.0,614.0,489.0,4.0
1.0,4.0,6.0,6438.0,229.0,0.03,4445.0,0.0,0.0,317.0,4.0
6.0,4.0,10.0,10201.0,384.0,0.05,13008.0,0.0,48.0,397.0,3.0
5.0,6.0,13.0,7332.0,276.0,0.02,18183.0,0.0,60.0,308.0,4.0
9.0,31.0,4.0,9935.0,374.0,0.01,18189.0,0.0,267.0,538.0,4.0
7.0,14.0,1.0,15355.0,578.0,0.1,16574.0,0.0,9442.0,735.0,4.0
10.0,12.0,2.0,10307.0,388.0,0.02,20483.0,0.0,1627.0,608.0,2.0
3.0,12.0,6.0,9816.0,290.0,0.04,12909.0,0.0,0.0,452.0,1.0
1.0,7.0,7.0,9139.0,270.0,0.04,7702.0,0.0,6.0,350.0,1.0
1.0,9.0,2.0,7906.0,301.0,0.01,6742.0,0.0,1483.0,390.0,2.0
8.0,13.0,1.0,9850.0,375.0,0.01,11690.0,0.0,474.0,372.0,4.0
2.0,2.0,5.0,10053.0,580.0,0.04,2109.0,0.0,0.0,180.0,2.0
1.0,0.0,1.0,3241.0,187.0,0.01,1227.0,0.0,0.0,119.0,3.0
1.0,1.0,5.0,11078.0,492.0,0.06,6968.0,0.0,0.0,243.0,6.0
0.0,2.0,6.0,7160.0,318.0,0.04,6304.0,0.0,0.0,256.0,5.0
11.0,9.0,0.0,10717.0,476.0,0.05,12297.0,0.0,4101.0,507.0,5.0
7.0,15.0,2.0,9457.0,420.0,0.03,13260.0,0.0,140.0,455.0,5.0
2.0,19.0,2.0,9975.0,315.0,0.01,9756.0,0.0,690.0,424.0,5.0
11.0,6.0,4.0,17195.0,543.0,0.09,13664.0,0.0,2517.0,593.0,5.0
2.0,8.0,5.0,5731.0,181.0,0.01,7292.0,0.0,0.0,258.0,5.0
7.0,4.0,4.0,14946.0,472.0,0.07,15379.0,0.0,0.0,549.0,5.0
3.0,6.0,7.0,6428.0,203.0,0.01,7541.0,0.0,0.0,263.0,5.0
3.0,6.0,14.0,5764.0,193.0,0.01,9793.0,0.0,37.0,239.0,4.0
2.0,3.0,6.0,10363.0,347.0,0.08,7138.0,0.0,464.0,469.0,4.0
2.0,7.0,12.0,5704.0,191.0,0.01,8706.0,0.0,0.0,323.0,4.0
8.0,12.0,5.0,15202.0,509.0,0.09,11878.0,0.0,2204.0,439.0,4.0
8.0,14.0,1.0,13738.0,460.0,0.05,17739.0,0.0,627.0,586.0,4.0
5.0,5.0,0.0,15817.0,588.0,0.12,7834.0,0.0,10696.0,570.0,4.0
5.0,8.0,6.0,11486.0,427.0,0.05,7508.0,0.0,744.0,440.0,4.0
5.0,6.0,5.0,8608.0,320.0,0.05,10531.0,0.0,821.0,301.0,4.0
9.0,26.0,6.0,12846.0,372.0,0.03,14321.0,0.0,113.0,635.0,4.0
11.0,3.0,6.0,18440.0,534.0,0.07,19424.0,0.0,5981.0,793.0,5.0
7.0,3.0,10.0,19407.0,562.0,0.13,16879.0,0.0,2491.0,726.0,4.0
4.0,18.0,2.0,11744.0,393.0,0.05,7579.0,0.0,3946.0,475.0,4.0
12.0,25.0,7.0,10817.0,362.0,0.01,21474.0,0.0,1038.0,410.0,4.0
9.0,24.0,5.0,9891.0,331.0,0.01,9667.0,0.0,91.0,379.0,4.0
8.0,4.0,8.0,10518.0,352.0,0.04,30863.0,0.0,59.0,526.0,4.0
2.0,5.0,14.0,8247.0,276.0,0.06,7724.0,0.0,0.0,247.0,4.0
2.0,5.0,6.0,8502.0,359.0,0.07,5948.0,0.0,171.0,392.0,6.0
7.0,10.0,6.0,7933.0,335.0,0.03,12618.0,0.0,0.0,333.0,6.0
6.0,8.0,7.0,12504.0,528.0,0.08,9277.0,0.0,0.0,569.0,6.0
6.0,5.0,7.0,12978.0,548.0,0.07,11573.0,0.0,3290.0,613.0,6.0
3.0,6.0,2.0,8715.0,368.0,0.04,9229.0,0.0,0.0,405.0,6.0
4.0,17.0,3.0,10183.0,430.0,0.05,7102.0,0.0,1800.0,575.0,6.0
4.0,7.0,3.0,12031.0,508.0,0.09,13169.0,0.0,1942.0,566.0,6.0
4.0,10.0,5.0,9686.0,409.0,0.05,12595.0,0.0,797.0,479.0,6.0
3.0,14.0,7.0,8701.0,303.0,0.02,13193.0,0.0,410.0,363.0,6.0
18.0,14.0,6.0,16598.0,578.0,0.07,31935.0,0.0,6963.0,660.0,6.0
1.0,17.0,4.0,9648.0,336.0,0.02,10702.0,0.0,1337.0,468.0,6.0
11.0,9.0,3.0,16799.0,585.0,0.08,23916.0,0.0,3614.0,695.0,6.0
11.0,7.0,9.0,12348.0,430.0,0.06,24967.0,0.0,0.0,526.0,6.0
2.0,10.0,4.0,5886.0,205.0,0.03,19367.0,0.0,0.0,284.0,6.0
6.0,6.0,10.0,11544.0,402.0,0.11,16584.0,0.0,115.0,481.0,6.0
2.0,10.0,8.0,8787.0,306.0,0.04,8115.0,0.0,0.0,495.0,6.0
26.0,4.0,4.0,17517.0,735.0,0.08,28983.0,0.0,3340.0,1018.0,4.0
2.0,4.0,9.0,6125.0,257.0,0.03,2796.0,0.0,0.0,244.0,3.0
4.0,6.0,8.0,11264.0,424.0,0.08,10688.0,1.0,106.0,465.0,7.0
2.0,6.0,4.0,12858.0,484.0,0.11,6411.0,0.0,7429.0,543.0,7.0
9.0,8.0,13.0,11370.0,428.0,0.03,20164.0,1.0,65.0,391.0,8.0
3.0,2.0,7.0,15435.0,581.0,0.1,9564.0,4.0,0.0,504.0,7.0
6.0,13.0,4.0,18649.0,702.0,0.15,12785.0,0.0,5270.0,751.0,8.0
17.0,11.0,4.0,17401.0,655.0,0.08,22100.0,0.0,8876.0,663.0,7.0
6.0,16.0,3.0,10334.0,389.0,0.02,13247.0,1.0,630.0,514.0,7.0
5.0,4.0,1.0,12834.0,481.0,0.09,4061.0,0.0,3739.0,442.0,3.0
13.0,4.0,0.0,15983.0,599.0,0.09,20731.0,0.0,9830.0,573.0,2.0
2.0,11.0,2.0,10112.0,379.0,0.04,7589.0,0.0,467.0,453.0,4.0
1.0,0.0,4.0,4883.0,183.0,0.03,6312.0,0.0,87.0,214.0,4.0
0.0,17.0,10.0,8470.0,342.0,0.01,10823.0,0.0,883.0,334.0,1.0
14.0,12.0,5.0,14438.0,583.0,0.06,18876.0,0.0,2404.0,525.0,2.0
26.0,6.0,5.0,19565.0,790.0,0.07,29399.0,0.0,10303.0,978.0,3.0
1.0,14.0,13.0,11549.0,363.0,0.06,12134.0,0.0,2225.0,532.0,3.0
22.0,9.0,1.0,25485.0,801.0,0.15,34814.0,0.0,9937.0,863.0,3.0
10.0,10.0,7.0,13776.0,433.0,0.05,17862.0,1.0,1563.0,601.0,4.0
6.0,9.0,5.0,12599.0,396.0,0.09,10385.0,0.0,203.0,529.0,2.0
3.0,2.0,13.0,13127.0,388.0,0.04,9717.0,0.0,4241.0,280.0,2.0
7.0,4.0,9.0,15089.0,446.0,0.06,18950.0,0.0,6006.0,432.0,2.0
4.0,3.0,3.0,10691.0,316.0,0.06,9766.0,0.0,458.0,482.0,1.0
11.0,20.0,6.0,11266.0,333.0,0.02,10602.0,0.0,273.0,495.0,1.0
11.0,9.0,3.0,13770.0,407.0,0.06,15921.0,0.0,228.0,585.0,2.0
14.0,3.0,7.0,12291.0,453.0,0.06,29677.0,0.0,788.0,569.0,4.0
5.0,20.0,7.0,8302.0,306.0,0.01,18876.0,0.0,0.0,499.0,4.0
5.0,14.0,15.0,8302.0,306.0,0.03,12469.0,0.0,0.0,404.0,4.0
6.0,12.0,3.0,14245.0,525.0,0.09,19650.0,0.0,0.0,586.0,3.0
7.0,17.0,8.0,13702.0,505.0,0.06,40178.0,0.0,3264.0,635.0,3.0
2.0,6.0,2.0,11803.0,435.0,0.1,13178.0,0.0,8655.0,460.0,4.0
3.0,10.0,11.0,11965.0,441.0,0.06,17491.0,0.0,3715.0,421.0,4.0
7.0,16.0,10.0,10283.0,379.0,0.02,15032.0,0.0,653.0,338.0,4.0
10.0,16.0,4.0,11130.0,424.0,0.03,24607.0,0.0,718.0,461.0,6.0
11.0,18.0,3.0,13597.0,518.0,0.06,17272.0,0.0,5983.0,562.0,6.0
3.0,11.0,5.0,8951.0,341.0,0.02,9174.0,0.0,238.0,481.0,6.0
7.0,15.0,4.0,14043.0,535.0,0.08,12373.0,0.0,4977.0,633.0,5.0
3.0,5.0,6.0,9476.0,361.0,0.06,6180.0,0.0,0.0,613.0,6.0
4.0,7.0,9.0,9108.0,347.0,0.06,13636.0,0.0,0.0,458.0,5.0
2.0,8.0,9.0,7481.0,285.0,0.03,11961.0,0.0,0.0,457.0,5.0
6.0,9.0,7.0,14105.0,424.0,0.09,19228.0,0.0,1624.0,470.0,3.0
5.0,9.0,12.0,9680.0,291.0,0.04,8211.0,0.0,110.0,370.0,3.0
8.0,11.0,13.0,11343.0,341.0,0.02,12944.0,0.0,0.0,648.0,4.0
14.0,18.0,6.0,17631.0,530.0,0.06,24925.0,0.0,7522.0,700.0,4.0
10.0,14.0,6.0,19327.0,581.0,0.1,28722.0,0.0,3390.0,752.0,4.0
8.0,16.0,6.0,14870.0,447.0,0.05,14678.0,0.0,958.0,508.0,3.0
2.0,6.0,3.0,9244.0,291.0,0.03,8153.0,0.0,1348.0,421.0,4.0
3.0,5.0,4.0,14898.0,469.0,0.13,5242.0,0.0,736.0,600.0,5.0
6.0,6.0,7.0,12992.0,409.0,0.08,13924.0,0.0,242.0,603.0,5.0
1.0,5.0,12.0,10255.0,321.0,0.09,13401.0,0.0,12.0,388.0,5.0
5.0,9.0,4.0,9073.0,284.0,0.05,8442.0,0.0,0.0,392.0,3.0
3.0,2.0,5.0,6741.0,211.0,0.03,9388.0,0.0,0.0,282.0,3.0
2.0,8.0,12.0,5239.0,164.0,0.01,15179.0,0.0,0.0,205.0,4.0
6.0,13.0,2.0,10415.0,326.0,0.02,9017.0,0.0,1243.0,405.0,3.0
6.0,19.0,2.0,13323.0,417.0,0.04,18286.0,0.0,1916.0,446.0,4.0
12.0,9.0,5.0,14014.0,539.0,0.05,18324.0,0.0,8675.0,656.0,3.0
14.0,9.0,3.0,16302.0,627.0,0.09,21658.0,0.0,3021.0,792.0,2.0
5.0,9.0,8.0,7384.0,284.0,0.02,13477.0,0.0,125.0,487.0,2.0
2.0,8.0,11.0,9469.0,312.0,0.06,13741.0,0.0,201.0,416.0,4.0
0.0,8.0,10.0,5736.0,189.0,0.02,8570.0,0.0,21.0,318.0,4.0
8.0,18.0,5.0,11381.0,375.0,0.01,8970.0,0.0,673.0,485.0,3.0
3.0,15.0,4.0,12989.0,428.0,0.04,8180.0,0.0,877.0,494.0,4.0
13.0,14.0,3.0,17147.0,565.0,0.08,21450.0,0.0,3749.0,587.0,6.0
7.0,13.0,1.0,19788.0,652.0,0.13,15583.0,0.0,9442.0,724.0,5.0
8.0,7.0,1.0,10452.0,555.0,0.06,8823.0,0.0,6790.0,515.0,3.0
2.0,3.0,0.0,10716.0,569.0,0.11,2770.0,0.0,6193.0,404.0,4.0
14.0,7.0,3.0,14332.0,761.0,0.1,15161.0,0.0,5828.0,591.0,4.0
5.0,0.0,7.0,7046.0,221.0,0.02,10724.0,0.0,352.0,222.0,3.0
3.0,6.0,10.0,12944.0,406.0,0.06,16525.0,0.0,0.0,345.0,3.0
5.0,8.0,5.0,14666.0,460.0,0.08,10228.0,0.0,3064.0,430.0,4.0
13.0,8.0,4.0,21521.0,675.0,0.13,23240.0,0.0,8285.0,846.0,3.0
14.0,3.0,9.0,13494.0,436.0,0.03,24149.0,0.0,840.0,608.0,4.0
2.0,12.0,11.0,8108.0,262.0,0.02,9080.0,0.0,0.0,314.0,4.0
9.0,19.0,5.0,12999.0,420.0,0.01,12174.0,0.0,3260.0,536.0,3.0
14.0,20.0,7.0,16248.0,525.0,0.05,36770.0,0.0,5167.0,562.0,5.0
8.0,22.0,8.0,12008.0,388.0,0.03,12724.0,0.0,1477.0,451.0,5.0
6.0,15.0,7.0,13308.0,430.0,0.04,13377.0,0.0,1038.0,452.0,4.0
3.0,4.0,2.0,11108.0,549.0,0.1,5770.0,0.0,10924.0,392.0,6.0
8.0,3.0,3.0,10420.0,515.0,0.06,11938.0,0.0,4224.0,406.0,6.0
1.0,7.0,6.0,7081.0,350.0,0.02,7267.0,0.0,2580.0,344.0,6.0
5.0,10.0,5.0,8275.0,409.0,0.02,10604.0,0.0,1322.0,298.0,7.0
9.0,5.0,3.0,10986.0,543.0,0.08,7508.0,0.0,2375.0,390.0,6.0
2.0,9.0,4.0,5766.0,285.0,0.06,6807.0,0.0,17.0,375.0,6.0
3.0,4.0,2.0,6778.0,335.0,0.07,6430.0,0.0,109.0,415.0,6.0
3.0,8.0,8.0,7911.0,391.0,0.09,5643.0,0.0,0.0,402.0,6.0
8.0,5.0,5.0,5726.0,283.0,0.01,6923.0,0.0,0.0,274.0,6.0
2.0,8.0,9.0,4066.0,201.0,0.01,6526.0,0.0,0.0,280.0,6.0
10.0,11.0,0.0,15548.0,586.0,0.11,17639.0,0.0,5963.0,561.0,6.0
3.0,13.0,2.0,7800.0,294.0,0.01,6427.0,0.0,1290.0,371.0,2.0
8.0,5.0,11.0,12660.0,427.0,0.07,12190.0,0.0,726.0,671.0,3.0
2.0,21.0,4.0,9547.0,322.0,0.01,8590.0,0.0,698.0,518.0,1.0
30.0,9.0,3.0,22800.0,769.0,0.1,25866.0,0.0,10919.0,927.0,3.0
1.0,6.0,5.0,8395.0,283.0,0.03,4462.0,0.0,124.0,286.0,7.0
17.0,7.0,0.0,19016.0,641.0,0.11,18565.0,0.0,4776.0,727.0,8.0
8.0,15.0,3.0,14388.0,485.0,0.05,12543.0,0.0,971.0,531.0,8.0
4.0,12.0,3.0,16732.0,564.0,0.13,17637.0,0.0,272.0,744.0,8.0
6.0,1.0,5.0,14329.0,483.0,0.12,8054.0,0.0,0.0,594.0,7.0
2.0,4.0,7.0,11540.0,389.0,0.09,16674.0,0.0,132.0,415.0,8.0
4.0,9.0,4.0,7357.0,248.0,0.02,8047.0,0.0,93.0,259.0,8.0
0.0,4.0,12.0,8781.0,296.0,0.07,6748.0,0.0,0.0,338.0,7.0
2.0,7.0,8.0,5221.0,176.0,0.01,10099.0,0.0,0.0,240.0,7.0
13.0,18.0,3.0,17075.0,535.0,0.08,32338.0,0.0,1430.0,674.0,5.0
20.0,19.0,3.0,21192.0,664.0,0.12,31233.0,0.0,5531.0,782.0,6.0
12.0,28.0,7.0,14585.0,457.0,0.04,17873.0,15.0,577.0,498.0,5.0
7.0,26.0,5.0,12639.0,396.0,0.01,10390.0,21.0,449.0,408.0,6.0
6.0,20.0,8.0,14458.0,453.0,0.06,16069.0,0.0,5930.0,420.0,7.0
3.0,12.0,10.0,9926.0,311.0,0.05,22701.0,4.0,0.0,443.0,6.0
5.0,10.0,18.0,6957.0,218.0,0.02,12224.0,13.0,0.0,219.0,6.0
4.0,6.0,9.0,10755.0,337.0,0.07,37979.0,1.0,0.0,377.0,7.0
10.0,12.0,12.0,12224.0,383.0,0.06,30674.0,3.0,0.0,651.0,7.0
2.0,12.0,11.0,6542.0,205.0,0.03,14132.0,7.0,0.0,338.0,5.0
4.0,1.0,6.0,6955.0,351.0,0.03,8087.0,0.0,557.0,148.0,2.0
9.0,2.0,0.0,13118.0,662.0,0.12,20177.0,0.0,7583.0,596.0,2.0
16.0,8.0,3.0,15280.0,631.0,0.06,21728.0,0.0,7068.0,655.0,2.0
7.0,8.0,1.0,15086.0,623.0,0.09,10657.0,0.0,3997.0,523.0,2.0
3.0,9.0,3.0,7967.0,329.0,0.01,7797.0,0.0,2343.0,409.0,1.0
3.0,10.0,13.0,10238.0,307.0,0.05,12363.0,0.0,255.0,285.0,5.0
6.0,11.0,10.0,9671.0,290.0,0.02,10402.0,0.0,35.0,214.0,4.0
7.0,5.0,5.0,10638.0,319.0,0.04,12910.0,0.0,177.0,388.0,5.0
6.0,23.0,5.0,10972.0,329.0,0.01,13341.0,0.0,0.0,377.0,5.0
11.0,14.0,4.0,21010.0,630.0,0.12,40583.0,0.0,5847.0,655.0,4.0
9.0,14.0,5.0,16041.0,481.0,0.08,17575.0,0.0,3813.0,554.0,4.0
2.0,3.0,6.0,5646.0,220.0,0.03,7335.0,0.0,0.0,284.0,4.0
2.0,8.0,11.0,5544.0,216.0,0.01,11544.0,0.0,98.0,215.0,4.0
2.0,3.0,5.0,6391.0,249.0,0.03,8181.0,0.0,0.0,310.0,4.0
3.0,21.0,1.0,7623.0,297.0,0.01,10909.0,0.0,1275.0,350.0,5.0
5.0,15.0,4.0,13346.0,520.0,0.09,11984.0,0.0,6005.0,508.0,5.0
13.0,11.0,4.0,12576.0,490.0,0.06,14695.0,0.0,6416.0,517.0,4.0
7.0,10.0,4.0,9009.0,351.0,0.02,9647.0,0.0,995.0,460.0,5.0
17.0,9.0,5.0,25179.0,752.0,0.13,33293.0,0.0,10931.0,819.0,7.0
1.0,12.0,7.0,16373.0,489.0,0.1,6909.0,0.0,4698.0,516.0,5.0
9.0,14.0,6.0,12891.0,385.0,0.02,15279.0,0.0,1278.0,428.0,6.0
7.0,18.0,3.0,15636.0,467.0,0.04,10143.0,0.0,2421.0,467.0,6.0
10.0,14.0,5.0,13125.0,392.0,0.02,17483.0,0.0,1737.0,595.0,6.0
3.0,12.0,9.0,13025.0,389.0,0.07,9164.0,0.0,0.0,427.0,6.0
4.0,7.0,5.0,6309.0,364.0,0.02,7630.0,1.0,4149.0,359.0,5.0
3.0,5.0,4.0,8805.0,508.0,0.08,1877.0,0.0,5321.0,359.0,5.0
4.0,11.0,5.0,6708.0,387.0,0.02,8472.0,2.0,2557.0,219.0,6.0
5.0,6.0,4.0,7644.0,441.0,0.05,8692.0,1.0,558.0,364.0,5.0
5.0,11.0,2.0,8060.0,465.0,0.04,6565.0,3.0,5452.0,482.0,5.0
5.0,5.0,9.0,10434.0,602.0,0.06,13687.0,1.0,0.0,531.0,5.0
12.0,1.0,7.0,11457.0,661.0,0.02,9535.0,0.0,0.0,592.0,6.0
3.0,2.0,1.0,3553.0,205.0,0.0,3618.0,1.0,0.0,172.0,6.0
0.0,2.0,4.0,3466.0,200.0,0.03,2144.0,1.0,0.0,122.0,6.0
0.0,1.0,3.0,2166.0,125.0,0.0,569.0,0.0,0.0,2.0,5.0
2.0,5.0,10.0,8973.0,289.0,0.06,13517.0,0.0,205.0,357.0,4.0
4.0,12.0,6.0,11053.0,356.0,0.02,12654.0,0.0,553.0,480.0,4.0
22.0,11.0,3.0,20244.0,652.0,0.08,29754.0,0.0,5030.0,875.0,3.0
6.0,13.0,1.0,9951.0,341.0,0.02,9156.0,0.0,395.0,397.0,5.0
5.0,15.0,4.0,11235.0,385.0,0.05,14859.0,0.0,2735.0,418.0,4.0
6.0,11.0,0.0,16371.0,561.0,0.12,9845.0,0.0,11655.0,568.0,4.0
1.0,2.0,4.0,9718.0,333.0,0.08,11444.0,0.0,425.0,427.0,4.0
2.0,6.0,7.0,5544.0,190.0,0.01,8068.0,0.0,15.0,274.0,4.0
4.0,2.0,6.0,8871.0,304.0,0.06,7463.0,0.0,904.0,292.0,5.0
4.0,15.0,8.0,11052.0,368.0,0.02,7395.0,0.0,2889.0,384.0,5.0
18.0,3.0,3.0,19942.0,664.0,0.09,24659.0,0.0,14231.0,684.0,5.0
12.0,2.0,1.0,20753.0,691.0,0.16,16564.0,0.0,4401.0,695.0,5.0
2.0,9.0,3.0,12343.0,411.0,0.06,11475.0,0.0,0.0,459.0,5.0
2.0,7.0,6.0,6276.0,209.0,0.01,7128.0,0.0,0.0,319.0,5.0
3.0,10.0,12.0,10892.0,351.0,0.03,8795.0,0.0,139.0,359.0,3.0
10.0,13.0,8.0,10365.0,334.0,0.02,15241.0,0.0,0.0,638.0,4.0
4.0,11.0,13.0,9992.0,322.0,0.04,9346.0,0.0,260.0,428.0,2.0
4.0,10.0,12.0,8720.0,281.0,0.05,9055.0,0.0,53.0,374.0,2.0
1.0,11.0,10.0,7727.0,249.0,0.03,7577.0,0.0,27.0,336.0,2.0
0.0,0.0,0.0,768.0,124.0,0.01,126.0,28.0,0.0,50.0,5.0
1.0,0.0,7.0,1215.0,196.0,0.0,54.0,0.0,0.0,67.0,6.0
0.0,0.0,3.0,948.0,153.0,0.01,37.0,2.0,0.0,84.0,5.0
3.0,9.0,0.0,3695.0,596.0,0.02,2774.0,1.0,1489.0,225.0,6.0
7.0,2.0,1.0,3162.0,510.0,0.0,3212.0,0.0,665.0,65.0,4.0
0.0,3.0,0.0,3912.0,631.0,0.14,357.0,1.0,359.0,403.0,5.0
5.0,5.0,1.0,3453.0,557.0,0.03,5019.0,0.0,467.0,162.0,5.0
0.0,4.0,1.0,2982.0,481.0,0.05,517.0,0.0,1409.0,317.0,6.0
0.0,1.0,1.0,1592.0,160.0,0.01,441.0,0.0,0.0,25.0,5.0
0.0,0.0,2.0,1104.0,111.0,0.0,0.0,0.0,0.0,17.0,5.0
0.0,0.0,4.0,1691.0,170.0,0.0,210.0,0.0,0.0,13.0,6.0
0.0,1.0,1.0,2099.0,211.0,0.0,63.0,0.0,0.0,45.0,5.0
5.0,0.0,7.0,8467.0,851.0,0.05,3931.0,0.0,116.0,377.0,5.0
3.0,6.0,2.0,3989.0,401.0,0.04,3173.0,0.0,919.0,206.0,5.0
6.0,3.0,2.0,5074.0,510.0,0.07,3176.0,0.0,1531.0,318.0,6.0
1.0,4.0,1.0,3930.0,395.0,0.06,911.0,0.0,3635.0,308.0,5.0
0.0,0.0,4.0,1519.0,149.0,0.02,1079.0,0.0,0.0,151.0,4.0
3.0,6.0,1.0,4233.0,415.0,0.08,4521.0,0.0,0.0,393.0,6.0
3.0,2.0,2.0,3712.0,364.0,0.07,3586.0,0.0,0.0,298.0,5.0
3.0,1.0,1.0,7732.0,537.0,0.08,6900.0,0.0,0.0,461.0,6.0
0.0,1.0,6.0,2664.0,185.0,0.03,4097.0,0.0,0.0,259.0,6.0
2.0,3.0,3.0,2937.0,204.0,0.0,4686.0,0.0,0.0,291.0,5.0
