kda,gold_efficiency,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,rune_pickups,teamfight_participation,xp_per_min,rank_tier
8.33,23.35,0.1,15956.0,0.0,2910.0,0,0,594.0,5.0
8.0,23.35,0.18,20820.0,0.0,10532.0,0,0,900.0,5.0
0.57,23.35,0.07,3578.0,0.0,16.0,0,0,479.0,5.0
0.5,23.35,0.06,3480.0,0.0,0.0,0,0,306.0,5.0
0.55,22.68,0.03,5494.0,0.0,0.0,0,0,209.0,6.0
0.5,22.68,0.07,5442.0,0.0,112.0,0,0,509.0,5.0
13.0,22.68,0.1,7093.0,0.0,1302.0,0,0,416.0,5.0
17.0,22.68,0.08,19730.0,0.0,5805.0,0,0,588.0,5.0
4.2,22.68,0.11,29822.0,0.0,7362.0,0,0,675.0,5.0
3.5,22.68,0.01,7729.0,0.0,124.0,0,0,306.0,6.0
4.33,22.68,0.1,27185.0,0.0,3413.0,0,0,585.0,6.0
2.0,21.67,0.14,15079.0,0.0,623.0,0,0,644.0,6.0
1.14,21.67,0.07,6007.0,0.0,468.0,0,0,400.0,6.0
0.86,21.67,0.01,9230.0,0.0,0.0,0,0,282.0,6.0
0.08,21.66,0.04,489.0,0.0,0.0,0,0,277.0,6.0
2.5,21.67,0.02,6167.0,0.0,541.0,0,0,314.0,6.0
9.0,21.67,0.15,16205.0,0.0,5805.0,0,0,857.0,6.0
3.2,21.67,0.06,11364.0,0.0,1309.0,0,0,487.0,6.0
3.0,21.66,0.0,6897.0,0.0,395.0,0,0,294.0,6.0
1.0,19.73,0.08,358.0,0.0,0.0,0,0,311.0,3.0
3.5,19.73,0.03,4241.0,0.0,1574.0,0,0,266.0,3.0
2.5,19.73,0.07,7339.0,0.0,2399.0,0,0,432.0,3.0
5.0,26.72,0.04,18489.0,0.0,601.0,0,0,429.0,6.0
4.2,26.72,0.03,7984.0,0.0,1360.0,0,0,359.0,5.0
11.5,26.72,0.07,22688.0,0.0,13856.0,0,0,652.0,5.0
1.67,26.72,0.01,7436.0,0.0,0.0,0,0,232.0,5.0
10.33,23.98,0.03,18503.0,0.0,2297.0,0,0,378.0,5.0
0.67,23.98,0.07,8340.0,0.0,0.0,0,0,350.0,4.0
0.35,23.98,0.02,6670.0,0.0,0.0,0,0,220.0,6.0
0.6,23.98,0.09,3416.0,0.0,127.0,0,0,294.0,5.0
1.5,23.98,0.09,6220.0,0.0,632.0,0,0,504.0,5.0
0.5,23.28,0.02,8190.0,0.0,95.0,0,0,280.0,1.0
0.0,23.28,0.0,527.0,0.0,0.0,0,0,33.0,2.0
1.62,22.16,0.05,8534.0,0.0,0.0,0,0,426.0,6.0
1.22,22.16,0.01,8380.0,0.0,0.0,0,0,432.0,5.0
1.57,22.17,0.08,15559.0,0.0,1022.0,0,0,560.0,6.0
1.38,22.17,0.03,13208.0,0.0,0.0,0,0,542.0,5.0
2.75,22.17,0.08,13937.0,0.0,8708.0,0,0,658.0,6.0
6.67,26.85,0.04,21037.0,0.0,1040.0,0,0,617.0,3.0
3.12,26.85,0.08,25919.0,0.0,6339.0,0,0,577.0,3.0
5.0,26.85,0.03,6104.0,0.0,3278.0,0,0,513.0,3.0
7.5,26.85,0.04,6073.0,0.0,3006.0,0,0,507.0,2.0
0.5,26.85,0.02,8201.0,0.0,0.0,0,0,247.0,3.0
3.0,23.5,0.13,3370.0,0.0,0.0,0,0,373.0,4.0
0.71,23.5,0.01,5249.0,0.0,18.0,0,0,254.0,3.0
2.17,23.5,0.03,6762.0,0.0,60.0,0,0,234.0,3.0
2.33,23.5,0.01,11598.0,0.0,0.0,0,0,369.0,3.0
0.5,23.5,0.08,19642.0,0.0,0.0,0,0,566.0,3.0
0.42,24.1,0.05,13078.0,0.0,0.0,0,0,299.0,6.0
0.14,24.1,0.08,2897.0,0.0,1230.0,0,0,286.0,4.0
0.43,24.1,0.01,2587.0,0.0,0.0,0,0,234.0,4.0
1.12,28.0,0.04,8260.0,0.0,418.0,0,0,493.0,4.0
0.69,28.0,0.01,6315.0,0.0,0.0,0,0,167.0,3.0
6.0,28.0,0.05,22758.0,0.0,2409.0,0,0,685.0,4.0
8.0,28.0,0.07,30058.0,0.0,7614.0,0,0,712.0,4.0
4.5,25.83,0.05,11556.0,0.0,1709.0,0,0,428.0,4.0
0.82,25.83,0.07,16108.0,0.0,290.0,0,0,539.0,5.0
1.2,25.83,0.06,14513.0,0.0,0.0,0,0,357.0,4.0
0.29,18.7,0.02,1994.0,0.0,0.0,0,0,213.0,6.0
4.33,18.7,0.03,4839.0,0.0,796.0,0,0,369.0,6.0
0.31,25.48,0.01,7129.0,6.0,0.0,5.0,0.28,200.0,7.0
4.29,25.48,0.03,15293.0,0.0,509.0,6.0,0.64,563.0,8.0
3.0,25.48,0.11,5550.0,0.0,11594.0,2.0,0.32,531.0,8.0
3.17,25.48,0.02,8147.0,11.0,804.0,2.0,0.4,406.0,7.0
7.75,24.48,0.16,31054.0,0.0,17358.0,0,0,1167.0,5.0
1.1,24.48,0.04,8074.0,0.0,1276.0,0,0,263.0,5.0
0.64,24.48,0.07,16124.0,0.0,87.0,0,0,294.0,5.0
9.0,26.68,0.06,12643.0,0.0,3102.0,0,0,459.0,5.0
3.0,26.68,0.03,9531.0,0.0,774.0,0,0,354.0,5.0
2.4,26.68,0.04,14356.0,0.0,402.0,0,0,354.0,4.0
9.5,26.68,0.08,17012.0,0.0,1776.0,0,0,650.0,4.0
1.07,26.68,0.04,7770.0,0.0,0.0,0,0,418.0,6.0
7.5,26.32,0.04,9475.0,0.0,3561.0,0,0,380.0,2.0
7.33,26.32,0.09,51401.0,0.0,2023.0,0,0,1135.0,2.0
1.5,26.32,0.06,5620.0,0.0,2172.0,0,0,433.0,2.0
0.55,26.32,0.04,5236.0,0.0,341.0,0,0,222.0,2.0
0.47,25.23,0.03,10471.0,0.0,788.0,0,0,222.0,1.0
6.29,25.23,0.05,22642.0,0.0,2360.0,0,0,703.0,2.0
6.4,25.23,0.08,25236.0,0.0,8147.0,0,0,822.0,1.0
0.7,29.15,0.04,8419.0,0.0,21.0,0,0,491.0,4.0
0.25,29.15,0.04,2566.0,0.0,0.0,0,0,275.0,3.0
3.5,29.15,0.05,14800.0,0.0,7443.0,0,0,610.0,4.0
13.5,29.15,0.1,30563.0,0.0,1628.0,0,0,837.0,4.0
0.6,25.71,0.01,5722.0,0.0,0.0,0,0,261.0,3.0
0.8,25.72,0.02,6915.0,0.0,0.0,0,0,285.0,4.0
0.4,25.72,0.06,3323.0,0.0,22.0,0,0,313.0,3.0
0.5,25.72,0.05,8600.0,0.0,0.0,0,0,389.0,3.0
5.0,25.71,0.09,10497.0,0.0,5896.0,0,0,533.0,4.0
2.14,27.55,0.01,8738.0,0.0,175.0,0,0,308.0,6.0
1.75,27.55,0.08,9570.0,0.0,143.0,0,0,478.0,4.0
2.2,27.55,0.06,7408.0,0.0,43.0,0,0,388.0,5.0
1.83,27.55,0.08,14455.0,0.0,3346.0,0,0,470.0,6.0
1.71,27.55,0.02,13000.0,0.0,1611.0,0,0,352.0,4.0
0.0,20.32,0.05,1712.0,0.0,0.0,0,0,197.0,4.0
0.78,20.32,0.04,6041.0,0.0,0.0,0,0,310.0,5.0
0.56,20.31,0.02,5247.0,0.0,0.0,0,0,189.0,4.0
0.86,20.31,0.02,6285.0,0.0,16.0,0,0,181.0,4.0
9.5,22.63,0.02,14098.0,11.0,1618.0,6.0,0.54,348.0,8.0
6.67,22.63,0.13,17561.0,1.0,4311.0,4.0,0.57,555.0,8.0
24.0,22.63,0.1,26020.0,0.0,3003.0,1.0,0.69,829.0,8.0
4.25,22.63,0.01,8825.0,2.0,788.0,3.0,0.49,381.0,8.0
5.33,22.63,0.08,13063.0,0.0,3502.0,7.0,0.46,429.0,8.0
0.57,22.63,0.05,8121.0,0.0,17.0,0.0,0.5,243.0,8.0
0.27,22.63,0.04,8915.0,0.0,0.0,0.0,0.38,238.0,8.0
0.33,22.63,0.08,3673.0,1.0,22.0,1.0,0.38,323.0,8.0
0.5,22.63,0.01,9215.0,6.0,0.0,0.0,0.5,253.0,8.0
1.4,22.63,0.02,14885.0,4.0,0.0,3.0,0.88,346.0,8.0
2.5,30.1,0.09,5879.0,0.0,7765.0,0,0,572.0,4.0
4.5,30.1,0.08,20534.0,0.0,7090.0,0,0,696.0,5.0
0.57,30.1,0.05,6685.0,0.0,73.0,0,0,293.0,3.0
2.67,24.48,0.15,4884.0,0.0,4237.0,0,0,661.0,5.0
6.6,24.48,0.02,16518.0,0.0,2051.0,0,0,481.0,5.0
1.25,24.48,0.03,9717.0,0.0,0.0,0,0,376.0,5.0
3.5,27.15,0.07,17970.0,0.0,1858.0,0,0,742.0,8.0
5.0,27.15,0.02,12544.0,0.0,292.0,0,0,419.0,8.0
1.18,27.15,0.11,17943.0,0.0,101.0,0,0,465.0,8.0
2.12,27.15,0.08,27392.0,0.0,0.0,0,0,580.0,8.0
1.86,27.15,0.09,20135.0,0.0,954.0,0,0,583.0,8.0
1.17,27.15,0.01,9142.0,0.0,0.0,0,0,387.0,8.0
3.25,27.15,0.03,11324.0,0.0,383.0,0,0,482.0,8.0
10.0,20.12,0.08,5950.0,0.0,2142.0,1.0,0.34,425.0,6.0
18.0,20.12,0.11,17238.0,1.0,2736.0,6.0,0.62,629.0,7.0
12.0,20.12,0.02,7720.0,3.0,528.0,7.0,0.41,271.0,7.0
0.0,20.11,0.0,2521.0,10.0,0.0,2.0,0.0,182.0,6.0
0.67,20.12,0.07,4578.0,0.0,1543.0,2.0,1.0,328.0,6.0
0.0,20.11,0.05,1733.0,0.0,0.0,1.0,0.0,217.0,7.0
0.12,20.11,0.05,4536.0,0.0,58.0,3.0,0.25,286.0,7.0
0.22,20.4,0.04,10400.0,0.0,0.0,0,0,248.0,4.0
0.25,20.4,0.06,1457.0,0.0,0.0,0,0,248.0,4.0
0.57,20.4,0.06,8092.0,0.0,0.0,0,0,319.0,5.0
0.5,20.4,0.05,5128.0,0.0,0.0,0,0,331.0,4.0
8.5,20.4,0.1,13746.0,0.0,4159.0,0,0,638.0,4.0
5.0,20.4,0.02,6318.0,0.0,195.0,0,0,264.0,4.0
7.0,20.4,0.12,6168.0,0.0,3609.0,0,0,520.0,5.0
1.6,20.4,0.06,12303.0,0.0,2674.0,0,0,456.0,4.0
2.33,26.5,0.07,12508.0,0.0,0.0,0,0,496.0,4.0
2.0,26.5,0.03,13720.0,0.0,0.0,0,0,607.0,4.0
3.0,26.5,0.06,10476.0,0.0,1163.0,0,0,451.0,4.0
4.75,26.5,0.09,17709.0,0.0,7574.0,0,0,744.0,4.0
2.0,26.5,0.1,10267.0,0.0,8168.0,0,0,496.0,5.0
1.0,28.53,0.02,6112.0,0.0,587.0,0,0,270.0,1.0
4.0,28.53,0.05,6001.0,0.0,3702.0,0,0,385.0,2.0
11.5,27.07,0.1,20110.0,0.0,2903.0,0,0,593.0,4.0
6.33,27.07,0.09,16912.0,0.0,8825.0,0,0,576.0,6.0
3.25,27.06,0.0,13745.0,0.0,506.0,0,0,369.0,4.0
1.14,27.06,0.1,9598.0,0.0,0.0,0,0,404.0,5.0
0.57,27.06,0.07,7754.0,0.0,521.0,0,0,310.0,5.0
2.67,29.63,0.09,23066.0,0.0,2027.0,0,0,879.0,3.0
5.83,29.63,0.11,33279.0,0.0,5873.0,0,0,897.0,2.0
0.5,29.63,0.05,14506.0,0.0,2995.0,0,0,486.0,4.0
5.0,21.77,0.11,3576.0,0.0,5859.0,0,0,416.0,3.0
5.0,21.77,0.02,5494.0,0.0,965.0,0,0,415.0,4.0
38.0,21.77,0.11,42049.0,0.0,11051.0,0,0,867.0,3.0
5.5,16.65,0.1,8192.0,0.0,6378.0,0,0,429.0,4.0
3.0,16.65,0.09,4237.0,0.0,805.0,0,0,406.0,4.0
5.33,16.65,0.07,13906.0,0.0,3033.0,0,0,611.0,4.0
0.0,16.64,0.02,1782.0,0.0,0.0,0,0,176.0,4.0
0.38,16.65,0.03,3600.0,0.0,334.0,0,0,259.0,4.0
0.17,16.65,0.03,2061.0,0.0,57.0,0,0,164.0,4.0
6.25,25.43,0.01,7014.0,0.0,43.0,0,0,363.0,5.0
4.0,25.43,0.04,6044.0,0.0,1232.0,0,0,392.0,5.0
4.33,25.43,0.08,7667.0,0.0,1491.0,0,0,456.0,5.0
0.58,25.43,0.0,12499.0,0.0,0.0,0,0,228.0,5.0
2.67,24.33,0.13,10446.0,0.0,7258.0,0,0,541.0,5.0
4.2,24.33,0.02,14017.0,0.0,613.0,0,0,223.0,5.0
1.83,24.33,0.08,14103.0,0.0,24.0,0,0,487.0,5.0
1.67,24.33,0.03,9411.0,0.0,41.0,0,0,345.0,5.0
1.0,24.33,0.04,6974.0,0.0,24.0,0,0,341.0,5.0
4.25,28.45,0.06,6397.0,0.0,5269.0,0,0,452.0,5.0
6.0,28.45,0.02,9814.0,0.0,993.0,0,0,456.0,5.0
7.75,28.45,0.04,22422.0,0.0,410.0,0,0,480.0,5.0
5.17,28.45,0.07,14829.0,0.0,2686.0,0,0,622.0,5.0
7.75,28.45,0.09,21537.0,0.0,8840.0,0,0,785.0,4.0
0.3,28.45,0.05,8256.0,0.0,1169.0,0,0,344.0,4.0
0.67,28.45,0.05,10001.0,0.0,0.0,0,0,425.0,4.0
3.8,28.7,0.11,26087.0,3.0,1065.0,10.0,0.46,832.0,5.0
6.33,28.7,0.04,16184.0,4.0,3437.0,3.0,0.46,457.0,5.0
0.3,28.7,0.07,3238.0,0.0,0.0,2.0,0.2,334.0,5.0
1.86,28.7,0.07,13249.0,1.0,1870.0,2.0,0.87,624.0,5.0
1.22,28.7,0.02,5492.0,18.0,0.0,1.0,0.73,413.0,5.0
25.0,27.28,0.11,25642.0,0.0,9136.0,0,0,713.0,3.0
0.45,27.28,0.05,11101.0,0.0,0.0,0,0,419.0,2.0
1.0,27.28,0.04,18052.0,0.0,0.0,0,0,349.0,4.0
0.71,27.88,0.05,5079.0,0.0,0.0,0,0,308.0,3.0
0.27,27.88,0.03,10115.0,0.0,272.0,0,0,237.0,4.0
1.0,27.88,0.01,6788.0,0.0,0.0,0,0,278.0,4.0
7.25,27.88,0.07,24610.0,0.0,7351.0,0,0,644.0,2.0
8.67,27.88,0.01,7194.0,0.0,138.0,0,0,429.0,5.0
28.0,27.88,0.02,14743.0,0.0,104.0,0,0,575.0,3.0
4.2,27.88,0.07,19463.0,0.0,5222.0,0,0,531.0,4.0
8.17,27.97,0.02,18038.0,0.0,1529.0,0,0,656.0,5.0
46.0,27.97,0.05,33147.0,0.0,1227.0,0,0,821.0,3.0
0.29,27.97,0.01,5367.0,0.0,73.0,0,0,122.0,1.0
10.0,29.82,0.2,25055.0,0.0,10118.0,7.0,0.77,951.0,7.0
2.5,29.82,0.09,7046.0,0.0,1339.0,3.0,0.38,453.0,4.0
2.0,29.81,0.02,8603.0,18.0,345.0,5.0,0.54,356.0,6.0
3.0,29.81,0.03,10743.0,3.0,965.0,1.0,0.58,360.0,6.0
4.67,29.82,0.13,8875.0,0.0,10964.0,1.0,0.5,642.0,5.0
1.12,26.95,0.06,7684.0,0.0,464.0,0,0,384.0,5.0
0.88,26.95,0.02,9023.0,0.0,0.0,0,0,284.0,4.0
3.75,23.53,0.07,22895.0,0.0,326.0,0,0,551.0,2.0
1.83,23.53,0.04,6267.0,0.0,1567.0,0,0,348.0,2.0
18.0,23.53,0.09,9154.0,0.0,5406.0,0,0,513.0,3.0
5.33,23.53,0.01,6812.0,0.0,1685.0,0,0,323.0,2.0
3.67,23.53,0.06,8012.0,0.0,41.0,0,0,350.0,2.0
0.4,23.53,0.05,5700.0,0.0,0.0,0,0,342.0,2.0
0.0,23.53,0.04,5825.0,0.0,0.0,0,0,286.0,3.0
1.4,24.13,0.01,7855.0,0.0,410.0,0,0,453.0,8.0
2.17,24.13,0.1,13197.0,0.0,6535.0,0,0,572.0,7.0
6.5,24.13,0.08,18833.0,0.0,2987.0,0,0,601.0,8.0
4.75,24.13,0.09,18910.0,0.0,9564.0,0,0,682.0,8.0
1.08,24.13,0.04,12216.0,0.0,0.0,0,0,353.0,7.0
1.3,24.13,0.01,7737.0,0.0,112.0,0,0,298.0,6.0
2.62,24.13,0.04,16171.0,0.0,115.0,0,0,434.0,7.0
1.5,24.13,0.02,8242.0,0.0,0.0,0,0,270.0,5.0
2.29,24.13,0.06,14501.0,0.0,0.0,0,0,476.0,6.0
1.18,25.65,0.02,9121.0,0.0,0.0,0,0,469.0,4.0
0.67,25.65,0.05,8244.0,0.0,15.0,0,0,346.0,5.0
1.9,25.65,0.04,35488.0,0.0,16.0,0,0,756.0,5.0
4.14,25.65,0.12,39989.0,0.0,4726.0,0,0,1084.0,5.0
1.38,25.65,0.05,6175.0,0.0,220.0,0,0,344.0,4.0
2.25,25.65,0.05,12507.0,0.0,147.0,0,0,424.0,4.0
6.25,25.65,0.03,22003.0,0.0,1806.0,0,0,560.0,5.0
3.4,25.65,0.18,20175.0,0.0,5784.0,0,0,687.0,4.0
3.33,17.78,0.04,5997.0,0.0,1932.0,0,0,370.0,3.0
1.67,17.78,0.02,5988.0,0.0,1317.0,0,0,302.0,3.0
1.11,29.68,0.04,11764.0,0.0,117.0,0,0,323.0,4.0
1.29,29.68,0.06,13626.0,0.0,53.0,0,0,389.0,5.0
2.67,29.68,0.01,7666.0,0.0,376.0,0,0,304.0,5.0
1.8,29.68,0.02,12110.0,0.0,1328.0,0,0,372.0,4.0
2.8,29.68,0.06,23526.0,0.0,3480.0,0,0,407.0,4.0
6.5,29.68,0.17,17353.0,0.0,9987.0,0,0,643.0,5.0
9.67,26.11,0.03,28918.0,0.0,2526.0,0,0,602.0,4.0
2.33,26.12,0.06,8382.0,0.0,197.0,0,0,417.0,3.0
8.0,26.12,0.11,26443.0,0.0,6064.0,0,0,648.0,4.0
4.5,26.12,0.07,8406.0,0.0,5992.0,0,0,476.0,3.0
8.5,26.11,0.01,15933.0,0.0,1201.0,0,0,420.0,4.0
2.0,26.12,0.06,19551.0,0.0,0.0,0,0,544.0,5.0
0.5,26.12,0.01,8607.0,0.0,332.0,0,0,386.0,3.0
1.07,28.8,0.01,9036.0,0.0,40.0,0,0,328.0,6.0
1.36,28.8,0.03,10169.0,0.0,240.0,0,0,615.0,4.0
1.73,28.8,0.07,22603.0,0.0,83.0,0,0,702.0,6.0
1.11,28.8,0.03,3948.0,0.0,219.0,0,0,346.0,4.0
2.5,28.8,0.05,21259.0,0.0,452.0,0,0,584.0,4.0
15.5,28.8,0.13,35144.0,0.0,11561.0,0,0,1054.0,6.0
2.14,28.8,0.04,11030.0,0.0,407.0,0,0,533.0,5.0
0.8,23.98,0.05,11320.0,0.0,231.0,0,0,502.0,4.0
8.5,23.98,0.09,6915.0,0.0,9271.0,0,0,524.0,4.0
22.0,23.98,0.06,11202.0,0.0,4306.0,0,0,505.0,3.0
5.0,23.98,0.06,14907.0,0.0,776.0,0,0,596.0,4.0
10.67,23.98,0.07,17451.0,0.0,2573.0,0,0,670.0,4.0
13.33,28.92,0.07,45764.0,0.0,10612.0,0,0,980.0,5.0
4.4,28.91,0.01,6704.0,0.0,244.0,0,0,376.0,3.0
0.62,28.91,0.08,3449.0,0.0,0.0,0,0,313.0,3.0
0.31,28.92,0.02,12869.0,0.0,0.0,0,0,301.0,2.0
0.11,31.45,0.07,10079.0,0.0,133.0,0,0,372.0,3.0
3.57,31.45,0.02,11184.0,0.0,695.0,0,0,535.0,5.0
3.4,22.03,0.05,10297.0,1.0,1263.0,3.0,0.53,412.0,7.0
4.0,22.03,0.01,9616.0,0.0,0.0,2.0,0.62,372.0,7.0
3.0,22.03,0.03,5021.0,11.0,4970.0,1.0,0.47,347.0,7.0
3.5,22.03,0.06,10310.0,0.0,9998.0,2.0,0.44,420.0,7.0
17.0,22.03,0.15,19619.0,1.0,0.0,4.0,0.53,674.0,7.0
0.78,22.03,0.04,7396.0,1.0,0.0,3.0,0.47,316.0,7.0
1.6,22.03,0.08,7735.0,1.0,0.0,5.0,0.53,352.0,7.0
0.6,22.03,0.01,6516.0,8.0,0.0,2.0,0.4,184.0,7.0
1.17,22.03,0.08,6329.0,0.0,123.0,0.0,0.47,359.0,7.0
1.0,22.03,0.03,7660.0,0.0,0.0,1.0,0.47,323.0,7.0
13.0,31.38,0.11,29739.0,0.0,8791.0,0,0,850.0,5.0
6.0,31.38,0.1,17223.0,0.0,4689.0,0,0,520.0,6.0
5.67,31.38,0.11,15663.0,0.0,6954.0,0,0,589.0,5.0
7.5,31.38,0.03,8920.0,0.0,572.0,0,0,449.0,5.0
5.75,31.38,0.01,8641.0,0.0,916.0,0,0,306.0,5.0
1.0,31.38,0.1,8956.0,0.0,0.0,0,0,405.0,5.0
0.31,31.38,0.03,3764.0,0.0,0.0,0,0,196.0,6.0
0.1,31.38,0.01,3868.0,0.0,0.0,0,0,238.0,6.0
0.73,31.38,0.06,15747.0,0.0,0.0,0,0,324.0,5.0
0.57,31.38,0.04,9111.0,0.0,0.0,0,0,243.0,5.0
1.33,26.83,0.01,4669.0,0.0,127.0,0,0,316.0,3.0
1.75,26.83,0.07,7471.0,0.0,0.0,0,0,299.0,6.0
1.67,26.83,0.09,21924.0,0.0,1225.0,0,0,467.0,6.0
4.2,26.83,0.04,8161.0,0.0,380.0,0,0,485.0,4.0
3.5,26.83,0.09,10052.0,0.0,3680.0,0,0,414.0,6.0
3.2,26.83,0.06,12414.0,0.0,1178.0,0,0,431.0,4.0
7.5,26.83,0.09,16923.0,0.0,166.0,0,0,657.0,4.0
6.33,26.36,0.03,10802.0,0.0,2103.0,0,0,402.0,3.0
5.0,26.37,0.07,9296.0,0.0,3706.0,0,0,397.0,3.0
7.33,26.37,0.09,12982.0,0.0,10906.0,0,0,483.0,3.0
6.25,26.36,0.02,14661.0,0.0,853.0,0,0,365.0,3.0
1.14,26.36,0.03,10598.0,0.0,0.0,0,0,257.0,3.0
1.12,26.37,0.04,16343.0,0.0,732.0,0,0,279.0,3.0
0.9,26.36,0.0,4075.0,0.0,0.0,0,0,249.0,3.0
1.0,26.36,0.05,11151.0,0.0,0.0,0,0,282.0,3.0
0.5,31.28,0.07,13395.0,0.0,1091.0,0,0,414.0,4.0
7.0,31.28,0.15,22738.0,0.0,1583.0,0,0,835.0,5.0
4.29,31.28,0.08,27654.0,0.0,9254.0,0,0,716.0,4.0
4.4,26.77,0.06,15830.0,0.0,4380.0,0,0,495.0,5.0
11.0,26.77,0.01,13074.0,0.0,1204.0,0,0,524.0,5.0
4.67,26.77,0.03,13813.0,0.0,2117.0,0,0,428.0,5.0
4.5,26.77,0.09,12647.0,0.0,3945.0,0,0,644.0,6.0
1.75,26.76,0.0,7961.0,0.0,0.0,0,0,337.0,5.0
0.46,26.76,0.04,11267.0,0.0,269.0,0,0,387.0,5.0
1.38,26.77,0.07,14789.0,0.0,603.0,0,0,514.0,5.0
0.75,26.76,0.01,5833.0,0.0,0.0,0,0,291.0,6.0
1.57,26.77,0.07,11842.0,0.0,657.0,0,0,460.0,5.0
14.0,26.75,0.09,22292.0,0.0,11022.0,0,0,770.0,5.0
3.5,26.75,0.04,12376.0,0.0,829.0,0,0,463.0,4.0
2.2,26.75,0.02,8317.0,0.0,43.0,0,0,248.0,4.0
0.7,26.75,0.02,6753.0,0.0,30.0,0,0,223.0,5.0
3.4,27.63,0.11,11811.0,0.0,1946.0,0,0,580.0,4.0
2.83,27.63,0.01,12807.0,0.0,104.0,0,0,444.0,3.0
0.78,27.63,0.08,14605.0,0.0,220.0,0,0,440.0,4.0
3.75,19.4,0.02,13821.0,0.0,592.0,0,0,358.0,5.0
3.5,19.4,0.07,6610.0,0.0,1180.0,0,0,392.0,3.0
4.67,31.88,0.03,10354.0,0.0,3614.0,0,0,442.0,1.0
9.5,31.88,0.18,17870.0,0.0,6266.0,0,0,936.0,1.0
1.0,31.88,0.04,8620.0,0.0,290.0,0,0,329.0,2.0
0.89,31.88,0.01,7865.0,0.0,75.0,0,0,267.0,1.0
0.7,29.92,0.03,8085.0,0.0,39.0,0,0,285.0,4.0
1.25,29.91,0.02,11164.0,0.0,0.0,0,0,413.0,5.0
1.0,29.92,0.06,12468.0,0.0,0.0,0,0,376.0,6.0
1.29,29.92,0.06,9000.0,0.0,0.0,0,0,566.0,6.0
1.17,29.92,0.08,9770.0,0.0,1916.0,0,0,521.0,6.0
7.67,29.91,0.07,14594.0,0.0,3788.0,0,0,682.0,6.0
3.8,29.92,0.05,12644.0,0.0,1610.0,0,0,522.0,6.0
1.75,29.92,0.02,2904.0,0.0,19.0,0,0,321.0,6.0
3.6,29.92,0.11,18734.0,0.0,3544.0,0,0,685.0,7.0
1.67,14.38,0.08,7832.0,0.0,316.0,0,0,476.0,3.0
6.0,14.38,0.02,1736.0,0.0,0.0,0,0,238.0,2.0
2.75,23.63,0.09,5411.0,0.0,3091.0,0,0,378.0,5.0
5.0,23.63,0.08,5962.0,0.0,1022.0,0,0,441.0,5.0
4.5,23.63,0.08,18035.0,0.0,2006.0,0,0,582.0,5.0
5.0,23.63,0.06,10430.0,0.0,1660.0,0,0,415.0,5.0
2.4,23.63,0.01,10977.0,0.0,358.0,0,0,295.0,5.0
2.5,23.63,0.03,10820.0,0.0,0.0,0,0,469.0,5.0
1.2,23.63,0.1,6319.0,0.0,0.0,0,0,408.0,5.0
0.86,23.63,0.01,9443.0,0.0,0.0,0,0,178.0,5.0
1.0,23.63,0.05,5155.0,0.0,0.0,0,0,278.0,5.0
10.0,31.07,0.09,25722.0,0.0,10813.0,0,0,640.0,6.0
6.0,31.07,0.04,21671.0,0.0,0.0,0,0,447.0,5.0
0.57,31.06,0.02,10686.0,0.0,30.0,0,0,260.0,5.0
1.0,31.06,0.04,9857.0,0.0,0.0,0,0,370.0,5.0
0.45,24.16,0.01,4678.0,0.0,0.0,0,0,155.0,4.0
0.57,24.16,0.01,6619.0,0.0,0.0,0,0,166.0,5.0
3.0,24.17,0.01,5552.0,0.0,361.0,0,0,302.0,4.0
5.0,24.17,0.11,12661.0,0.0,7791.0,0,0,518.0,4.0
1.11,25.85,0.03,4234.0,0.0,0.0,0,0,236.0,4.0
1.38,25.85,0.01,8053.0,0.0,0.0,0,0,457.0,5.0
1.08,25.85,0.02,10978.0,0.0,140.0,0,0,259.0,4.0
2.0,25.85,0.06,14623.0,0.0,1550.0,0,0,534.0,4.0
12.0,25.85,0.09,28063.0,0.0,5531.0,0,0,828.0,6.0
2.0,27.42,0.11,15441.0,0.0,1877.0,0,0,562.0,6.0
2.86,27.41,0.01,9031.0,0.0,1576.0,0,0,336.0,4.0
1.38,27.41,0.08,7362.0,0.0,0.0,0,0,382.0,4.0
1.0,27.41,0.03,5081.0,0.0,0.0,0,0,251.0,4.0
1.56,27.42,0.06,12476.0,0.0,456.0,0,0,378.0,6.0
9.5,29.1,0.04,11427.0,0.0,2153.0,0,0,390.0,4.0
2.5,29.1,0.06,12939.0,0.0,726.0,0,0,518.0,5.0
0.9,29.1,0.01,6308.0,0.0,0.0,0,0,267.0,4.0
6.75,31.77,0.14,20937.0,0.0,13005.0,0,0,654.0,5.0
5.6,31.77,0.03,18295.0,0.0,477.0,0,0,566.0,7.0
3.33,31.77,0.09,30634.0,0.0,1198.0,0,0,611.0,6.0
1.25,31.76,0.06,15696.0,0.0,0.0,0,0,473.0,6.0
1.5,31.77,0.0,3557.0,0.0,0.0,0,0,312.0,4.0
0.83,31.77,0.06,13877.0,0.0,0.0,0,0,508.0,6.0
2.33,31.76,0.01,11787.0,0.0,0.0,0,0,373.0,5.0
1.44,31.76,0.1,23383.0,0.0,0.0,0,0,527.0,6.0
1.71,27.43,0.05,14773.0,0.0,1007.0,0,0,516.0,5.0
2.0,27.43,0.11,7176.0,0.0,2472.0,0,0,517.0,6.0
